,opentime,open,high,low,close,volume,closetime,quote_asset_volume,num_of_trades,taker_by_base,taker_buy_quote,ignore,id
210,1564506060000,212.02,217.85,208.12,215.24,216768.85433,1564592459999,46207299.0812704,126753,121030.26975,25793506.6386863,0,
211,1564592460000,215.24,219.39,210.54,214.09,167237.97226999997,1564678859999,35833391.8146518,110528,79647.88164,17067889.9121451,0,
212,1564678860000,214.17,222.18,213.1,216.78,226354.76385,1564765259999,49305052.4046271,127987,119250.9482,25986239.8738881,0,
213,1564765260000,216.73,224.51,214.31,221.58,189202.35272000002,1564851659999,41759521.3767546,116638,97998.17212999999,21636430.8443003,0,
214,1564851660000,221.62,223.34,216.9,220.17,133527.92648999998,1564938059999,29397524.2726814,90084,66397.17879,14621065.6160034,0,
215,1564938060000,220.07,236.25,219.18,235.36,294688.30027,1565024459999,67459561.1336594,161655,157592.87306999997,36065630.5050809,0,
216,1565024460000,235.35,239.15,226.37,230.29,326034.80678,1565110859999,75468035.35712701,167782,159226.26637,36878906.304986805,0,
217,1565110860000,230.29,231.25,220.95,223.83,278172.11766,1565197259999,63011233.9926091,160239,144244.718,32681380.292803302,0,
218,1565197260000,223.89,228.5,218.59,220.15,225323.74121,1565283659999,50568829.737522006,129048,111133.73384,24954455.9266268,0,
219,1565283660000,220.22,222.04,207.7,209.59,260307.4986,1565370059999,56062857.5104919,150295,128202.79410999999,27602803.3261264,0,
220,1565370060000,209.52,215.0,202.6,203.41,258982.45449,1565456459999,53982822.6020865,146905,130677.8528,27262717.2591459,0,
221,1565456460000,203.41,215.0,203.01,212.64,182204.68245000002,1565542859999,38178364.1395197,114030,95847.62477,20090596.116141498,0,
222,1565542860000,212.67,216.94,209.75,212.0,146278.8121,1565629259999,31213998.926493697,94684,74579.41368,15915994.5071912,0,
223,1565629260000,212.0,214.3,204.0,206.54,157771.73513,1565715659999,33039937.5281779,97633,74163.1264,15541653.987457601,0,
224,1565715660000,206.5,210.73,195.49,195.51,183791.71678999998,1565802059999,37696728.4452906,113237,87825.36699000001,18043531.682679802,0,
225,1565802060000,195.51,195.52,181.23,186.82,421715.04232,1565917259999,78702790.0644341,207373,195099.26126,36418428.003115505,0,
226,1565917260000,186.83,188.39,178.04,184.22,282617.48987000005,1566003659999,51995546.168246396,151026,141048.31617,25964482.614602,0,
227,1566003660000,184.3,187.0,181.83,185.46,132022.47634,1566090059999,24357240.3608879,98812,67810.88360999999,12511701.7545396,0,
228,1566090060000,185.49,197.91,183.35,193.8,178714.99914,1566176459999,34329226.2880857,102662,94011.64778,18064881.388955202,0,
229,1566176460000,193.78,203.59,193.03,200.91,240126.26588999998,1566262859999,47846469.5973268,117787,122650.14152,24451882.4048794,0,
230,1566262860000,200.93,201.69,193.29,193.86,198228.52776000003,1566349259999,39110064.4233608,112659,99320.70158,19605286.7673206,0,
231,1566349260000,193.85,194.94,179.53,187.14,281765.71004000003,1566435659999,52718255.090913996,149023,142874.25489,26748670.7993044,0,
232,1566435660000,187.2,195.14,182.8,191.67,248791.93583000003,1566522059999,47061146.1109311,164462,129480.67543999999,24489325.7692996,0,
233,1566522060000,191.67,196.19,188.41,193.05,180816.89659000002,1566608459999,34805750.3336694,120982,97022.5926,18678282.0144906,0,
234,1566608460000,193.04,193.29,185.63,190.2,167119.75407999998,1566694859999,31643449.0737432,103555,86739.35586,16429282.388204701,0,
235,1566694860000,190.19,193.62,182.8,193.47,224202.51736,1566781259999,42325049.9576554,119642,116076.12189,21931258.4330321,0,
236,1566781260000,193.49,193.7,186.0,188.59,200096.20185,1566867659999,37908169.737321004,114370,99949.70445,18938825.2540185,0,
237,1566867660000,188.52,189.49,184.75,186.18,158256.10017999998,1566954059999,29573371.219435103,95631,83072.26736000001,15530926.112997,0,
238,1566954060000,186.18,188.25,166.48,172.79,340272.20097,1567040459999,60438407.015611604,149693,161304.37065,28648000.345632203,0,
239,1567040460000,172.71,173.16,163.61,167.6,297011.67409,1567126859999,50096484.7233859,141602,149287.02044,25182346.2533035,0,
240,1567126860000,167.48,170.77,165.55,168.55,231810.77564,1567213259999,39071287.382062405,112465,118592.73694999999,19990598.154192,0,
241,1567213260000,168.63,174.98,165.63,172.46,196030.8608,1567299659999,33178982.2010564,101557,105175.93335,17801707.486868203,0,
242,1567299660000,172.48,173.42,167.61,170.66,190904.73453000002,1567386059999,32579258.5383363,92494,105160.09386,17955195.6695519,0,
243,1567386060000,170.65,181.0,170.02,178.15,295745.47497999994,1567472459999,51687557.91520539,117834,158530.73698,27691382.6285916,0,
244,1567472460000,178.14,183.0,174.09,178.68,329464.91518999997,1567558859999,58909989.670699105,148207,170382.40284,30476570.408805102,0,
245,1567558860000,178.66,180.14,173.0,174.16,287492.17735,1567645259999,50813936.1428086,141168,151221.20814,26736993.0894648,0,
246,1567645260000,174.16,176.19,168.1,173.07,227976.18732,1567731659999,39412235.5643891,121456,117450.58408999999,20315469.4270029,0,
247,1567731660000,173.06,177.87,165.0,168.34,323185.57063,1567818059999,55791320.3041241,149075,164857.35812,28475718.255018603,0,
248,1567818060000,168.31,180.8,168.3,178.86,246578.60853,1567904459999,43104341.2298399,132409,128126.94602999999,22405960.0187318,0,
249,1567904460000,178.84,184.18,176.13,180.24,290452.75643999997,1567990859999,52501849.2901565,144376,142057.16135,25676510.686742302,0,
250,1567990860000,180.27,185.38,176.01,181.92,276057.26584,1568077259999,49769554.2990405,140117,142236.33833,25660811.6454182,0,
251,1568077260000,181.9,184.36,177.0,181.2,252610.17244,1568163659999,45646570.1964773,120557,128671.94254,23263004.4529504,0,
252,1568163660000,181.21,181.32,173.0,178.29,266392.18443,1568250059999,47417651.738765396,126668,136089.62978000002,24230904.1885838,0,
253,1568250060000,178.28,182.38,176.62,180.35,198447.11304999999,1568336459999,35523979.190182894,101440,108438.03261,19425035.473237198,0,
254,1568336460000,180.35,181.57,177.54,180.45,269220.02926,1568422859999,48251129.0878261,111066,147323.71322,26401981.051909998,0,
255,1568422860000,180.45,190.45,179.75,188.38,299641.68815,1568509259999,55338261.057588205,117130,175779.76114000002,32468453.935084302,0,
256,1568509260000,188.39,193.23,185.76,192.73,297425.52269,1568595659999,56071497.410089806,109427,158370.58551,29869877.2441177,0,
257,1568595660000,192.72,199.44,188.3,198.16,543309.0031000001,1568682059999,105175882.91761899,161838,277800.61827,53788435.1901609,0,
258,1568682060000,198.18,215.13,195.74,212.46,709899.99427,1568768459999,145063157.4090693,215613,365769.89236,74780129.86681971,0,
259,1568768460000,212.49,217.27,206.79,208.22,564118.8807699999,1568854859999,119886076.20474891,186814,274267.69456000003,58300505.179886594,0,
260,1568854860000,208.23,223.94,202.3,218.44,819262.54706,1568941259999,174635350.4903457,225672,406701.97,86662339.68981642,0,
261,1568941260000,218.43,220.0,212.05,219.4,442844.82068,1569027659999,96145832.9462151,131280,224475.72193,48737806.5228068,0,
262,1569027660000,219.42,221.5,212.9,213.78,416554.046,1569114059999,90227757.27181971,105203,206374.70982,44713070.7234595,0,
263,1569114060000,213.76,213.89,206.1,208.97,432952.62724,1569200459999,90937596.5378447,107146,217005.66768,45581081.3711278,0,
264,1569200460000,208.97,210.99,198.65,201.97,394612.43296999997,1569286859999,81211247.4773231,124397,198100.40102,40804348.6398505,0,
265,1569286860000,201.97,202.98,150.03,169.34,1539417.88097,1569373259999,273094815.102834,395406,760052.8064799999,134853316.39896512,0,
266,1569373260000,169.35,174.85,161.88,169.14,820521.3814899999,1569459659999,137830866.2134863,237959,415843.82421,69853630.5559847,0,
267,1569459660000,169.18,171.01,152.11,164.49,780401.5942800001,1569546059999,127934923.0817723,203447,392502.64312,64365966.865788594,0,
268,1569546060000,164.47,176.72,161.03,174.72,630448.22697,1569632459999,105865994.0512059,184313,327382.72657999996,54948713.108862296,0,
269,1569632460000,174.74,175.49,168.0,173.33,516437.50443000003,1569718859999,89184275.6795291,156732,267569.97715,46212388.006221995,0,
270,1569718860000,173.37,173.9,164.12,169.39,411445.85381,1569805259999,69380643.9593567,135697,207162.08442,34933686.6340952,0,
271,1569805260000,169.39,181.42,165.01,178.7,595029.7559499999,1569891659999,103215366.7615965,177996,311513.80464,54068423.3298932,0,
272,1569891660000,178.7,185.53,173.19,176.27,598765.68433,1569978059999,107292155.2923936,166231,292338.88933000003,52396647.8978439,0,
273,1569978060000,176.21,181.29,173.65,179.55,348539.4617,1570064459999,61636503.3008509,95817,177348.24864,31377670.0868857,0,
274,1570064460000,179.53,179.87,169.55,173.15,358551.67590000003,1570150859999,62563898.9454496,101517,172663.15206999998,30137108.2855432,0,
275,1570150860000,173.12,178.98,170.74,175.35,329672.08837,1570237259999,57760945.540092,90192,175012.65961000003,30658265.1284412,0,
276,1570237260000,175.36,177.04,172.02,176.4,275042.85864999995,1570323659999,48060775.884844795,89740,148489.4661,25951080.9865957,0,
277,1570323660000,176.42,176.5,167.68,170.09,320068.80258,1570410059999,55031449.970428295,117747,152928.44096,26298350.236402597,0,
278,1570410060000,170.04,182.32,168.68,180.6,499329.52979999996,1570496459999,88309563.3068034,159238,269278.52582,47596203.1419376,0,
279,1570496460000,180.63,184.87,177.0,181.66,402631.86482,1570582859999,72778946.5237098,139903,199901.532,36143023.646285504,0,
280,1570582860000,181.67,195.53,178.96,192.62,556108.15843,1570669259999,104568579.56288409,181560,293272.81941,55139787.7089402,0,
281,1570669260000,192.57,194.2,186.88,189.84,440603.66735999996,1570755659999,84087893.51183079,150947,229333.36101,43773009.7013044,0,
282,1570755660000,189.88,196.65,179.41,181.55,618572.72861,1570842059999,115140381.64995152,180403,298393.17892999994,55548254.7868383,0,
283,1570842060000,181.51,184.64,177.59,180.57,286634.09058,1570928459999,52186573.5451893,118747,147004.77825000003,26779210.018500604,0,
284,1570928460000,180.55,184.95,178.61,181.16,240496.0227,1571014859999,43797690.1714409,111489,120177.50471,21895018.7079247,0,
285,1571014860000,181.17,188.37,180.59,186.27,305079.84054,1571101259999,56274695.9269383,131466,160277.42852000002,29560780.128047,0,
286,1571101260000,186.29,186.8,175.96,180.31,387277.32355999993,1571187659999,70507242.74240291,151094,190048.18273,34599913.2139085,0,
287,1571187660000,180.31,180.7,171.81,173.65,348645.32216999994,1571274059999,61251627.05378371,149317,175730.47445,30877012.3907561,0,
288,1571274060000,173.65,178.96,172.61,176.98,291529.38034000003,1571360459999,51332299.958614,133015,152709.70088000002,26889649.031252697,0,
289,1571360460000,176.99,177.29,168.66,172.12,328980.89400000003,1571446859999,56870816.4888296,141436,157292.10577,27201782.940605402,0,
290,1571446860000,172.09,174.98,169.44,170.75,292172.15713,1571533259999,50441674.595965,126384,152023.17932,26253564.6696027,0,
291,1571533260000,170.77,176.88,169.21,174.1,295313.30290999997,1571619659999,51023264.534410104,124875,159233.58861,27507654.8177315,0,
292,1571619660000,174.08,177.9,171.59,173.98,271550.79499,1571706059999,47361783.016387895,128085,139680.58376,24380224.1629059,0,
293,1571706060000,173.99,175.04,170.3,171.2,255581.44585000002,1571792459999,44180891.8932826,123399,126216.61581999999,21823545.111629,0,
294,1571792460000,171.19,171.49,153.45,161.28,759675.92895,1571878859999,123116897.2780672,242043,354175.27566000004,57408081.716738105,0,
295,1571878860000,161.3,163.72,158.72,160.7,373503.59057999996,1571965259999,60168763.161164194,156203,196615.8442,31678047.9243339,0,
296,1571965260000,160.67,189.46,160.25,187.28,996921.74504,1572051659999,174733182.2847031,293349,526518.22122,92252723.90959819,0,
297,1572051660000,187.31,197.74,173.8,179.54,1137224.12872,1572138059999,208980218.3158047,352676,575788.94346,105881433.699741,0,
298,1572138060000,179.54,188.7,176.22,186.7,727242.45206,1572224459999,132971446.6883231,264363,389828.52229,71287024.7248599,0,
299,1572224460000,186.75,189.48,180.35,182.64,565246.11244,1572310859999,103765907.00164011,220136,284146.12866,52164029.9001185,0,
300,1572310860000,182.64,192.74,182.0,189.21,537340.3771800001,1572397259999,100505256.8774249,214636,272845.52737,51025137.2968793,0,
301,1572397260000,189.21,191.71,179.28,183.85,534481.2875900001,1572483659999,98801968.0577164,193905,264479.42126,48851234.9699567,0,
302,1572483660000,183.86,184.52,177.66,181.87,405800.29456999997,1572570059999,73719050.3165792,165434,207090.93157000002,37625991.0118032,0,
303,1572570060000,181.87,184.5,177.02,183.07,329000.28884,1572656459999,59645584.71773709,153633,175624.66256,31855483.674780298,0,
304,1572656460000,183.06,186.0,181.53,183.17,180320.02300999998,1572742859999,33020616.8205549,106613,90545.25543,16584465.898723599,0,
305,1572742860000,183.16,184.7,178.95,181.28,230007.51812,1572829259999,41772153.1356379,109244,114934.70145,20871792.6641149,0,
306,1572829260000,181.32,188.64,180.36,185.17,331385.42946,1572915659999,61268106.5854021,150867,178988.17692,33088007.5103101,0,
307,1572915660000,185.15,192.51,182.22,188.21,399200.88381,1573002059999,74881608.4828226,186851,205495.36565999998,38574232.6241947,0,
308,1573002060000,188.2,195.09,187.9,191.26,327666.42928,1573088459999,62564188.5466976,156612,166195.71612,31741791.416238997,0,
309,1573088460000,191.24,192.27,184.59,187.44,309346.25959000003,1573174859999,58010831.4317548,152547,155019.15238,29072045.598611098,0,
310,1573174860000,187.44,188.26,181.41,184.33,369552.3481,1573261259999,68113990.2630661,168810,179642.08837,33127073.4652114,0,
311,1573261260000,184.35,185.79,182.63,184.34,183171.29837,1573347659999,33806649.0160002,109758,91581.13599000001,16903801.7356674,0,
312,1573347660000,184.34,191.58,183.3,189.39,277385.90453,1573434059999,52130040.7164613,133487,140921.36046,26489851.2143531,0,
313,1573434060000,189.37,190.19,184.06,185.83,257404.94210000001,1573520459999,48058202.0206998,129108,125872.78913000002,23503937.0708837,0,
314,1573520460000,185.83,187.65,182.41,186.02,256405.29216,1573606859999,47575760.4964517,124083,130001.52919,24131539.4248015,0,
315,1573606860000,186.02,189.66,185.3,187.33,211850.99451,1573701839999,39679581.5832657,97530,109379.99124,20493995.7506461,0,
316,1573701840000,187.32,187.54,180.63,182.53,285336.10915000003,1573788239999,52718070.4817789,125256,131705.93689,24339924.7020964,0,
317,1573788240000,182.54,186.7,177.67,180.22,364509.3262700001,1573874639999,66294421.9196927,147004,178611.51055000004,32510210.381312102,0,
318,1573874640000,180.23,183.46,179.75,181.84,174874.88244000002,1573961039999,31798942.8695494,87773,89516.67855,16276817.2522049,0,
319,1573961040000,181.85,186.09,180.0,182.53,205547.48153,1574047439999,37741945.3623046,95448,99700.32757,18317287.6438688,0,
320,1574047440000,182.53,184.06,175.01,177.7,285253.57143999997,1574133839999,51361961.559426606,130898,132546.67143,23892267.595156103,0,
321,1574133840000,177.71,177.72,172.65,175.82,281503.62871,1574220239999,49372680.5091727,127097,140399.81096,24624593.210262,0,
322,1574220240000,175.82,177.41,173.5,175.02,210526.47687,1574306639999,36958420.4000364,104690,103120.63996,18105532.7832057,0,
323,1574306640000,175.03,175.59,157.26,161.04,504874.72886000003,1574393039999,83398596.9222039,186918,249005.26358,41109376.9440696,0,
324,1574393040000,161.04,162.0,138.0,150.09,981360.6848500001,1574479439999,147414593.3393445,333659,464128.16956999997,69775975.7675628,0,
325,1574479440000,150.1,154.33,146.6,149.86,343445.28728,1574565839999,51764296.4936678,165075,173623.5704,26175556.3603933,0,
326,1574565840000,149.82,151.2,131.45,132.69,507972.8005,1574659439999,72446844.2173079,193561,239042.65696,34141977.365867704,0,
327,1574659440000,132.69,151.5,131.5,148.14,648683.65572,1574745839999,93171690.9031001,219169,326417.21817999997,46875655.39508451,0,
328,1574745840000,148.1,149.85,143.37,145.09,366587.40540000005,1574832239999,53635098.620648295,138195,176325.09683,25798945.6637253,0,
329,1574832240000,145.08,155.54,140.84,151.2,528993.43552,1574918639999,78660511.8665778,181827,281386.15168,41906226.335160196,0,
330,1574918640000,151.24,154.63,149.09,151.72,308450.56455,1575005039999,46882507.7015234,119056,150665.09681000002,22898408.7015598,0,
331,1575005040000,151.71,157.6,151.01,153.76,311694.47199999995,1575091439999,48123763.7221078,125530,163975.21269000001,25321810.7031843,0,
332,1575091440000,153.76,154.9,145.84,148.12,324255.69448,1575177839999,48806924.1439286,116366,153953.36288,23209524.5819005,0,
333,1575177840000,148.11,152.49,145.79,149.19,254291.75263,1575264239999,37970576.7790625,109382,136490.22554,20367018.5981239,0,
334,1575264240000,149.19,150.41,146.71,148.77,238438.24218,1575350639999,35400996.7395134,108304,117461.68375,17440541.757440098,0,
335,1575350640000,148.76,148.98,143.15,144.12,226042.25089999998,1575437039999,33179853.9078836,93878,109160.88585,16030129.925865399,0,
336,1575437040000,144.1,151.98,143.28,145.1,439620.15474,1575523439999,64597740.4809947,148485,220776.28684000002,32451499.8368826,0,
337,1575523440000,145.05,149.02,145.04,147.52,254265.75058,1575609839999,37372683.9045678,102247,135882.92964,19960538.5899675,0,
338,1575609840000,147.5,149.77,145.74,148.96,219342.02561,1575696239999,32389889.713418197,88482,119054.5532,17584507.5654955,0,
339,1575696240000,148.95,149.18,146.11,146.99,139426.04665,1575782639999,20592389.165924504,69223,71464.22276,10557417.6600708,0,
340,1575782640000,146.98,151.62,146.72,150.28,217381.85670999996,1575869039999,32523736.1913791,81995,120659.32849000001,18043739.9161315,0,
341,1575869040000,150.29,151.19,146.18,147.13,250792.57106,1575955439999,37245910.281475,96732,117092.91854,17395104.1889942,0,
342,1575955440000,147.17,147.48,143.81,145.62,170179.439,1576041839999,24854602.1164346,76162,80430.51019,11746777.4484764,0,
343,1576041840000,145.62,146.21,139.24,142.25,219459.51361,1576128239999,31428399.7927612,83554,112046.71015999999,16051478.359616797,0,
344,1576128240000,142.27,145.85,141.12,144.41,209318.88646999997,1576214639999,30097731.5669201,90812,102632.32586,14762483.9165627,0,
345,1576214640000,144.41,146.0,142.8,144.44,147839.6292,1576301039999,21343036.294845898,85828,76977.32703,11115818.0165755,0,
346,1576301040000,144.43,144.54,139.92,140.83,145104.97002,1576387439999,20625261.585408896,81716,67843.92479,9644566.202475,0,
347,1576387440000,140.82,144.12,140.57,141.41,148214.67945,1576473839999,21100228.2613169,76609,69830.93272,9944968.271012198,0,
348,1576473840000,141.41,142.29,127.93,131.82,501344.26613,1576560239999,67333300.9560715,164243,233265.73253999997,31295466.6586175,0,
349,1576560240000,131.82,132.45,119.11,123.26,593510.48372,1576646639999,74979965.0593049,185152,288053.25162,36390465.5502548,0,
350,1576646640000,123.25,134.87,116.26,128.04,930822.4617300001,1576733039999,116965583.54276249,264304,486551.74007,61106647.349724896,0,
351,1576733040000,128.0,128.69,125.69,126.36,328698.43762,1576819439999,41789454.2297876,128968,164121.45861,20866206.1665119,0,
352,1576819440000,126.4,129.39,125.84,127.46,200071.67021,1576905839999,25518332.2292472,85964,101804.43918,12984224.1238924,0,
353,1576905840000,127.45,127.87,126.5,126.96,120201.28214000001,1576992239999,15280957.1993916,59662,56174.91661,7140933.6076055,0,
354,1576992240000,126.96,135.1,126.87,132.8,336826.21348,1577078639999,44235070.0888639,114844,172272.93803,22619715.7414888,0,
355,1577078640000,132.8,134.42,126.0,128.13,366454.34755,1577165039999,47866870.481039196,129592,168967.48281000002,22064730.0413614,0,
356,1577165040000,128.12,129.69,125.11,126.02,203782.48003,1577251439999,25978291.0275366,90030,100890.69931,12864226.698931001,0,
357,1577251440000,126.01,126.12,123.07,124.71,199592.20127000002,1577337839999,24917250.908086598,87521,84309.58137999999,10528262.4171426,0,
358,1577337840000,124.7,132.26,124.33,125.89,289493.6575,1577424239999,36794392.7767272,105942,138168.48809,17571048.7779799,0,
359,1577424240000,125.88,128.31,121.91,127.76,243785.51022999996,1577510639999,30549706.082688402,105559,119333.05969000001,14968836.7602921,0,
360,1577510640000,127.8,129.68,126.6,127.67,177147.62548,1577597039999,22677915.1199876,73768,84630.74874000001,10839622.8164861,0,
361,1577597040000,127.68,138.07,127.61,135.07,356610.99112,1577683439999,47432678.106815696,126232,172932.72989999998,22999654.455438003,0,
362,1577683440000,135.07,136.24,130.3,131.91,294527.77149,1577769839999,39071921.0217678,93159,145696.77604,19334097.1248288,0,
363,1577769840000,131.91,133.68,128.17,130.31,265877.09919,1577856239999,34749468.5162228,97500,128597.64373000001,16802798.0271869,0,
364,1577856240000,130.3,133.05,128.69,129.63,158136.18602,1577942639999,20667692.863626,84357,81188.69887,10611311.5639017,0,
365,1577942640000,129.63,130.28,125.88,128.9,256816.7071,1578029039999,32912584.935683202,107048,127286.66464,16312525.3190547,0,
366,1578029040000,128.9,135.14,128.72,133.74,359579.86332999996,1578115439999,47521980.9698159,146051,197888.78085000004,26131925.1503215,0,
367,1578115440000,133.74,137.24,132.5,135.84,218253.89338999998,1578201839999,29338450.5715314,105870,105203.28701,14149049.8825832,0,
368,1578201840000,135.87,140.0,134.21,139.04,277102.50108,1578288239999,37967714.265385196,120864,135940.21484,18625746.4491982,0,
369,1578288240000,139.06,145.31,138.54,142.88,416409.47887,1578374639999,59155171.080416605,165761,208402.77683,29633072.4025272,0,
370,1578374640000,142.89,147.77,138.76,145.01,521494.0515,1578461039999,74703501.9177393,218421,254624.42645,36491344.4985934,0,
371,1578461040000,145.01,145.21,137.03,139.32,451612.40674,1578547439999,63618970.6453888,186002,228166.06323,32148704.913345404,0,
372,1578547440000,139.32,140.23,135.3,136.36,349004.54275,1578633839999,48076796.0043693,146731,177097.23529,24402532.220934004,0,
373,1578633840000,136.35,145.33,135.32,142.34,439034.36281,1578720239999,61946050.474371,177305,224048.07502,31601869.4416658,0,
374,1578720240000,142.34,148.05,141.76,143.71,352884.7517,1578806639999,50889936.3691467,148540,182637.16693,26337733.3625638,0,
375,1578806640000,143.73,147.0,142.57,143.45,235386.23067999998,1578893039999,34016600.8635042,114033,115729.59653000001,16727186.8850346,0,
376,1578893040000,143.49,150.74,142.27,149.1,355117.62487,1578979439999,51801378.952402994,137690,177062.76268,25848785.421799004,0,
377,1578979440000,149.1,171.98,148.0,161.19,1191396.8901499999,1579065839999,191123434.908462,344835,598528.26022,96061733.5490796,0,
378,1579065840000,161.19,168.92,157.8,161.42,584732.4188,1579152239999,95819654.00279611,212719,283589.60685999994,46489962.2388559,0,
379,1579152240000,161.43,169.38,159.65,168.66,437305.44489,1579238639999,71557304.8108843,183213,217128.16069,35535181.0057564,0,
380,1579238640000,168.65,174.81,165.13,167.98,753054.9563000001,1579325039999,128212890.5584712,270597,368183.54376,62717210.3890478,0,
381,1579325040000,167.95,179.5,164.92,176.37,687556.27507,1579411439999,119817078.42679912,237212,350226.55038000003,61048439.512786806,0,
382,1579411440000,176.36,177.3,161.66,165.32,571477.41344,1579497839999,95599035.6758936,182833,281651.41822,47071864.3602847,0,
383,1579497840000,165.3,169.33,161.24,167.26,346886.23065000004,1579584239999,57519549.0088992,131777,173904.16548,28845655.2209219,0,
384,1579584240000,167.25,170.32,164.8,169.1,296661.31652,1579670639999,49807262.9684336,121773,151605.78583,25448483.466883898,0,
385,1579670640000,169.11,171.47,163.11,163.39,323566.16696,1579757039999,54228567.924481705,124061,154292.50306999998,25874440.4730682,0,
386,1579757040000,163.39,165.69,157.5,159.44,367126.10738000006,1579843439999,59450999.193483904,147133,176143.50696,28535088.1404184,0,
387,1579843440000,159.4,164.45,155.55,159.24,417845.50772,1579929839999,66951342.545481294,142582,201350.49919,32279321.2487188,0,
388,1579929840000,159.24,162.79,158.69,161.2,176735.6775,1580016239999,28368583.201433998,87459,88786.57738,14250829.570154801,0,
389,1580016240000,161.2,169.75,160.59,166.95,292312.3345,1580102639999,48349836.9682586,128726,158634.7238,26240175.7826153,0,
390,1580102640000,166.98,174.0,165.22,171.84,391570.30162000004,1580189039999,66634530.0022186,166129,196504.62231,33460079.1778697,0,
391,1580189040000,171.83,177.56,170.04,176.75,460451.49622999993,1580275439999,79743078.1673656,176263,238828.27059,41355153.5046981,0,
392,1580275440000,176.75,178.45,170.93,173.85,296060.74031,1580361839999,51991208.7622166,138581,140774.19594,24727728.2133552,0,
393,1580361840000,173.85,187.0,173.41,182.29,487511.21079000004,1580448239999,87683406.0652825,189940,247635.46443999998,44540624.4633035,0,
394,1580448240000,182.29,184.28,175.22,182.14,374341.92519,1580534639999,67505961.45056969,156108,177456.50568,32012154.088095002,0,
395,1580534640000,182.14,184.19,179.1,182.02,268580.19576,1580621039999,48830892.5948607,127776,129397.64029,23532035.824821502,0,
396,1580621040000,182.03,195.19,181.47,191.68,629086.78541,1580707439999,119543431.8479223,247085,320765.93426999997,60959031.54497971,0,
397,1580707440000,191.69,192.11,186.18,187.71,347502.02881000005,1580793839999,65777728.3125441,162455,176473.09092,33414476.4647601,0,
398,1580793840000,187.71,191.0,184.69,190.01,348382.51436000003,1580880239999,65351215.8787384,170234,168360.6568,31596246.0082024,0,
399,1580880240000,190.02,207.61,189.9,206.17,578466.05424,1580966639999,115208801.9429123,249267,302349.27987,60161074.619425595,0,
400,1580966640000,206.14,221.0,205.19,218.07,698656.81796,1581053039999,148952518.6605231,308489,355330.2716,75799087.6306961,0,
401,1581053040000,218.09,225.0,213.22,218.88,621710.21747,1581139439999,136892423.8623057,269943,301696.35844,66405396.165484294,0,
402,1581139440000,218.92,229.0,218.92,228.74,478671.13922,1581229439999,107679062.9269722,228853,244819.2175,55073493.9886904,0,
403,1581229440000,228.71,230.65,218.69,224.56,385237.50716,1581315839999,87224067.89493799,198715,187573.47348,42499719.5022896,0,
404,1581315840000,224.55,225.16,216.37,218.87,468268.9088,1581402239999,103489870.1692263,212626,234471.41551000002,51841515.6897351,0,
405,1581402240000,218.89,247.5,218.2,245.8,686713.7596400001,1581488639999,160457471.50864452,286663,362607.04751,84687459.9148309,0,
406,1581488640000,245.8,275.34,245.62,272.61,1074715.3766700001,1581575039999,281799307.5807866,428919,533974.54799,140060207.0631243,0,
407,1581575040000,272.61,277.69,256.08,264.44,1001388.56663,1581661439999,266982048.6404466,389974,498960.07317,133055780.1653021,0,
408,1581661440000,264.43,288.41,260.28,280.74,766721.25364,1581747839999,212241000.6685762,323657,393261.69703,108844856.29449078,0,
409,1581747840000,280.75,285.5,257.24,271.16,863126.53728,1581834239999,234502537.3853036,347794,416141.76967999997,113083296.0482986,0,
410,1581834240000,271.16,272.99,237.41,253.0,1227156.0526299998,1581920639999,312537496.60555756,447136,590659.5386300001,150483375.14732242,0,
411,1581920640000,252.93,271.63,242.58,268.26,1058243.96316,1582007039999,271643951.4731272,407854,504262.53325,129331556.92122568,0,
412,1582007040000,268.26,285.88,258.0,279.41,992871.1880300001,1582093439999,272442586.8134595,391567,501111.73423,137538774.9816302,0,
413,1582093440000,279.39,285.0,251.56,255.6,1003292.61502,1582201079999,266559058.62333757,413351,493468.83047,131060166.6263915,0,
414,1582201080000,255.55,264.4,245.34,264.32,824607.0578200001,1582287479999,211228500.3580801,307981,416728.71251,106762756.84236412,0,
415,1582287480000,264.41,268.24,256.0,263.07,440188.28294000006,1582373879999,115708408.96020399,181922,228479.30348,60077945.322612904,0,
416,1582373880000,263.07,275.0,258.54,269.72,422146.56122000003,1582460279999,112576565.5828619,171241,213968.49200000003,57053036.0855099,0,
417,1582460280000,269.72,277.2,263.67,271.87,482139.19866000005,1582546679999,130194892.1258764,189284,232028.53069,62671496.4784614,0,
418,1582546680000,271.86,272.2,254.85,262.49,663985.1033900001,1582633079999,174322917.94702387,249797,323494.63867,84902155.8177365,0,
419,1582633080000,262.49,263.06,231.8,239.06,1031159.52161,1582719479999,252966927.13637272,351146,500806.42475,122905457.65021141,0,
420,1582719480000,239.06,241.85,210.0,231.48,1564613.89228,1582805879999,351534610.0101691,507053,748968.1431100001,168310877.7855075,0,
421,1582805880000,231.5,238.3,215.5,216.24,1079134.38152,1582892279999,246076378.87168187,357046,518590.30483,118372241.43932259,0,
422,1582892280000,216.22,233.0,214.01,225.31,860576.8680499999,1582978679999,193555413.4250692,293050,428081.51068,96340096.6403788,0,
